id,score,chapterId,text,imageDesc,imageURL,metadata_json
indiaGate::40,0.0,indiaGate,"On 24 April, the Burzil Forceconsisting of the Pakistani Special Service Group and Northern Light Infantrywas observed approaching Bilafond La. On 25 April, after a firefight, the Pakistani force was driven back. Pakistan thereafter launched several attacks on Indian positions, suffering heavy casualties; all attempts failed. Subsequently, a race developed to capture heights overlooking key posts and lines of communication. There are four main passes on the Saltoro RidgeBilafond La, Sia La, Gyong La, and Chulung Laand the Indian Army now dominates all four. During this jockeying for key heights, the Pakistan Army occupied a position atop a steep vertical cliff at 21,156 ft, naming it Quaid Post after Pakistans first president. This post dominated Indian lines of communication and the flight paths of several helicopter missions.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""On 24 April, the Burzil Forceconsisting of the Pakistani Special Service Group and Northern Light Infantrywas observed approaching Bilafond La. On 25 April, after a firefight, the Pakistani force was driven back. Pakistan thereafter launched several attacks on Indian positions, suffering heavy casualties; all attempts failed. Subsequently, a race developed to capture heights overlooking key posts and lines of communication. There are four main passes on the Saltoro RidgeBilafond La, Sia La, Gyong La, and Chulung Laand the Indian Army now dominates all four. During this jockeying for key heights, the Pakistan Army occupied a position atop a steep vertical cliff at 21,156 ft, naming it Quaid Post after Pakistans first president. This post dominated Indian lines of communication and the flight paths of several helicopter missions.""}"
indiaGate::52,0.0,indiaGate,"An LTTE leaders death by fasting, protesting the Armys non-compliance, sparked widespread LTTE demonstrations. With the peace process collapsing, the IPKF was ordered to disarm and neutralise the LTTEshifting from peacekeeping to peace enforcement. At that point, 54 Infantry Division was in the Jaffna sector and 36 Infantry Division in the Trincomalee sector. To disarm the LTTE, Jaffna had to be secured. Operations were launched along multiple axes, despite scant intelligence and absent urban-combat training. Fierce fighting ensued; the IPKF suffered heavy casualties as the LTTE used civilian women and children as human shields. After Jaffnas capture, the LTTE fragmented into guerrilla bands. India reinforced with 4 Infantry Division and 57 Mountain Division, transitioning into counter-insurgency operations. Confined to jungles and peripheries, the LTTEs military capacity dwindled.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""An LTTE leaders death by fasting, protesting the Armys non-compliance, sparked widespread LTTE demonstrations. With the peace process collapsing, the IPKF was ordered to disarm and neutralise the LTTEshifting from peacekeeping to peace enforcement. At that point, 54 Infantry Division was in the Jaffna sector and 36 Infantry Division in the Trincomalee sector. To disarm the LTTE, Jaffna had to be secured. Operations were launched along multiple axes, despite scant intelligence and absent urban-combat training. Fierce fighting ensued; the IPKF suffered heavy casualties as the LTTE used civilian women and children as human shields. After Jaffnas capture, the LTTE fragmented into guerrilla bands. India reinforced with 4 Infantry Division and 57 Mountain Division, transitioning into counter-insurgency operations. Confined to jungles and peripheries, the LTTEs military capacity dwindled.""}"
indiaGate::12,0.0,indiaGate,"To relieve Leh, the 77 Para Brigade advanced across Zojila Pass, with 1/5 Gorkha Rifles (Frontier Force), 4 Rajput, and 1 Patiala battalions. Zojila was cleared and Kargil recaptured, allowing the brigade to link up with the Leh garrison. Reinforcements for Lehs defenceprincipally 2/8 Gorkha Riflesarrived via the ManaliRohtang Pass route. With these sectors secured, the focus shifted to maintaining momentum in expelling intruders from what is now called Pakistan-Occupied Kashmir (PoK). Although the Indian government faced pressure to accept a cease-fire, this should only have been agreed upon once all occupied territory had been restored. A plebiscite was proposed to determine the will of the states people after Pakistani forces withdrew, but Pakistan refused to vacate, and PoK remains under its control.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""To relieve Leh, the 77 Para Brigade advanced across Zojila Pass, with 1/5 Gorkha Rifles (Frontier Force), 4 Rajput, and 1 Patiala battalions. Zojila was cleared and Kargil recaptured, allowing the brigade to link up with the Leh garrison. Reinforcements for Lehs defenceprincipally 2/8 Gorkha Riflesarrived via the ManaliRohtang Pass route. With these sectors secured, the focus shifted to maintaining momentum in expelling intruders from what is now called Pakistan-Occupied Kashmir (PoK). Although the Indian government faced pressure to accept a cease-fire, this should only have been agreed upon once all occupied territory had been restored. A plebiscite was proposed to determine the will of the states people after Pakistani forces withdrew, but Pakistan refused to vacate, and PoK remains under its control.""}"
indiaGate::43,0.0,indiaGate,"The Sinhalese, who are the majority community, are believed to be descendants of settlers from Bihar and Orissa who colonised the area in the sixth century BC and converted to Buddhism in the third century BC due to the influence of Emperor Ashokas son, Mahendra. Sri Lanka today is a multiethnic, multicultural society, like most South Asian nations. The three main groups are the Sinhalese (mainly Buddhists), the Tamils (mostly Hindus), and the Muslims, who form seven percent of the population. The Sinhalese constitute 78 percent of the population, while the Tamils make up about 13 percent of the population. It was in theOperation Pawan: The IPKF in Sri LankaGiven Sri Lankas close proximity to India, there was considerable interaction between the two nations in earlier times.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""The Sinhalese, who are the majority community, are believed to be descendants of settlers from Bihar and Orissa who colonised the area in the sixth century BC and converted to Buddhism in the third century BC due to the influence of Emperor Ashokas son, Mahendra. Sri Lanka today is a multiethnic, multicultural society, like most South Asian nations. The three main groups are the Sinhalese (mainly Buddhists), the Tamils (mostly Hindus), and the Muslims, who form seven percent of the population. The Sinhalese constitute 78 percent of the population, while the Tamils make up about 13 percent of the population. It was in theOperation Pawan: The IPKF in Sri LankaGiven Sri Lankas close proximity to India, there was considerable interaction between the two nations in earlier times.""}"
indiaGate::1,0.0,indiaGate,"These included Hyderabad, Junagadh, and Kashmir. Hyderabad Police ActionThe State of Hyderabad allowed the Razakars under Qasim Rizvi to run riot, resulting in political murders and communal terror. Indias Home Minister, Sardar Patel, put an end to this anarchy by sanctioning police action against the state. Hyderabad capitulated on 18 September 1948 and was merged into the Indian Union. Indian casualties amounted to 66 killed and 97 wounded. Major-General J. N. Chaudhuri accepted the surrender of Major-General El Adroos and was appointed Military Governor. Action at JunagadhJunagadh, a seaboard state with no territorial contiguity to Pakistan, also attempted to resist accession to India despite its borders touching the Indian Union. Civil unrest in Kathiawar prompted the deployment of a brigade to its borders, and popular agitation within the state ultimately compelled the Diwan to accede to India.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""These included Hyderabad, Junagadh, and Kashmir. Hyderabad Police ActionThe State of Hyderabad allowed the Razakars under Qasim Rizvi to run riot, resulting in political murders and communal terror. Indias Home Minister, Sardar Patel, put an end to this anarchy by sanctioning police action against the state. Hyderabad capitulated on 18 September 1948 and was merged into the Indian Union. Indian casualties amounted to 66 killed and 97 wounded. Major-General J. N. Chaudhuri accepted the surrender of Major-General El Adroos and was appointed Military Governor. Action at JunagadhJunagadh, a seaboard state with no territorial contiguity to Pakistan, also attempted to resist accession to India despite its borders touching the Indian Union. Civil unrest in Kathiawar prompted the deployment of a brigade to its borders, and popular agitation within the state ultimately compelled the Diwan to accede to India.""}"
indiaGate::56,0.0,indiaGate,"Indian officers and soldiers, exposed in the open with no cover, nevertheless fought bravely. Pakistani strongholds on the Kargil heights were steadily and systematically destroyed and driven back. Pakistani Prime Minister Nawaz Sharif rushed to Washington to request U. S. intervention to persuade India to accept a cease-fire, but by then most positions had already been recaptured. Operation Vijay was completed on 25 July 1999 with no territorial gains for Pakistan. Pakistani casualties were estimated at 737 killed, including 77 officers. Indian losses numbered 519 killed, 1,365 wounded, and one missing (believed killed). Four Param Vir ChakrasIndias highest gallantry awardwere conferred on Captain Vikram Batra, Rifleman Sanjay Kumar, Lieutenant Manoj Pandey, and Grenadier Yogender Singh Yadav.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""Indian officers and soldiers, exposed in the open with no cover, nevertheless fought bravely. Pakistani strongholds on the Kargil heights were steadily and systematically destroyed and driven back. Pakistani Prime Minister Nawaz Sharif rushed to Washington to request U. S. intervention to persuade India to accept a cease-fire, but by then most positions had already been recaptured. Operation Vijay was completed on 25 July 1999 with no territorial gains for Pakistan. Pakistani casualties were estimated at 737 killed, including 77 officers. Indian losses numbered 519 killed, 1,365 wounded, and one missing (believed killed). Four Param Vir ChakrasIndias highest gallantry awardwere conferred on Captain Vikram Batra, Rifleman Sanjay Kumar, Lieutenant Manoj Pandey, and Grenadier Yogender Singh Yadav.""}"
indiaGate::10,0.0,indiaGate,"Srinagar and Ladakh SectorsOffensive operations to free the Valley and Ladakh from the raiders commenced in the summer of 1948. The offensive was launched toward Muzaffarabad and involved the capture of Chinari, Garhi, Domel, the Nastachun Pass, Tithwal, Pir Kanthi, and areas beyond the Kishenganga River. Operations in the Tithwal area were assigned to Brigadier Harbaksh Singh, who conducted a highly successful campaign clearing all territory beyond the Kishenganga. However, a shortage of troops to defend the newly captured areas forced the Indian Army to consolidate positions on the southern bank of the river. During these operations, Gilgit was handed over to Pakistan by British officers of the Gilgit Scouts, and non-Muslim elements of the garrison were massacred.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""Srinagar and Ladakh SectorsOffensive operations to free the Valley and Ladakh from the raiders commenced in the summer of 1948. The offensive was launched toward Muzaffarabad and involved the capture of Chinari, Garhi, Domel, the Nastachun Pass, Tithwal, Pir Kanthi, and areas beyond the Kishenganga River. Operations in the Tithwal area were assigned to Brigadier Harbaksh Singh, who conducted a highly successful campaign clearing all territory beyond the Kishenganga. However, a shortage of troops to defend the newly captured areas forced the Indian Army to consolidate positions on the southern bank of the river. During these operations, Gilgit was handed over to Pakistan by British officers of the Gilgit Scouts, and non-Muslim elements of the garrison were massacred.""}"
indiaGate::13,0.0,indiaGate,"Although the Indian government faced pressure to accept a cease-fire, this should only have been agreed upon once all occupied territory had been restored. A plebiscite was proposed to determine the will of the states people after Pakistani forces withdrew, but Pakistan refused to vacate, and PoK remains under its control. In these operations, 76 officers, 31 junior commissioned officers, and 996 other ranks were killed, and 3,152 personnel were wounded. The Liberation of Goa (1961)Following the British example, the French transferred their Indian colonies in 1954; however, the Portuguese refused to relinquish territories they had held since 1510. The Indian government persisted with peaceful negotiations, but some non-governmental organizations, frustrated by the slow pace of talks, initiated non-violent agitation. In July 1954, volunteers of the Free Goa Movement seized the Portuguese enclaves of Dadra and Nagar Haveli.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""Although the Indian government faced pressure to accept a cease-fire, this should only have been agreed upon once all occupied territory had been restored. A plebiscite was proposed to determine the will of the states people after Pakistani forces withdrew, but Pakistan refused to vacate, and PoK remains under its control. In these operations, 76 officers, 31 junior commissioned officers, and 996 other ranks were killed, and 3,152 personnel were wounded. The Liberation of Goa (1961)Following the British example, the French transferred their Indian colonies in 1954; however, the Portuguese refused to relinquish territories they had held since 1510. The Indian government persisted with peaceful negotiations, but some non-governmental organizations, frustrated by the slow pace of talks, initiated non-violent agitation. In July 1954, volunteers of the Free Goa Movement seized the Portuguese enclaves of Dadra and Nagar Haveli.""}"
indiaGate::26,0.0,indiaGate,"The infiltration offensive failed. The Indian Army tracked down and destroyed the infiltrators; those who survived exfiltrated back into Pakistan-Occupied Kashmir. The capture of Haji Pir and other key routes sealed the ingress points and marked the end of the operation. On 1 September 1965, Pakistan launched Operation Grand Slam, attacking in Jammu and Kashmir at Chhamb, Poonch, and across the CFL at Mendhar, Kargil, Uri, and other locations; simultaneously, a strong armoured contingent struck across the Punjab. The objective in Punjab was to cross the Beas Riverunder the slogan Delhi Chalo (On to Delhi! ). In the air, the Indian Air Force ably supported ground operations. In response to urgent requests for strikes against Pakistani armour advancing in the Chhamb-Jaurian sector, Vampire FB. 52s of No.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""The infiltration offensive failed. The Indian Army tracked down and destroyed the infiltrators; those who survived exfiltrated back into Pakistan-Occupied Kashmir. The capture of Haji Pir and other key routes sealed the ingress points and marked the end of the operation. On 1 September 1965, Pakistan launched Operation Grand Slam, attacking in Jammu and Kashmir at Chhamb, Poonch, and across the CFL at Mendhar, Kargil, Uri, and other locations; simultaneously, a strong armoured contingent struck across the Punjab. The objective in Punjab was to cross the Beas Riverunder the slogan Delhi Chalo (On to Delhi! ). In the air, the Indian Air Force ably supported ground operations. In response to urgent requests for strikes against Pakistani armour advancing in the Chhamb-Jaurian sector, Vampire FB. 52s of No.""}"
indiaGate::35,0.0,indiaGate,"It flew many more sorties than its opponent, with interdiction missions predominating, and the bulk of the Services attrition was the result of intensive anti-aircraft fire; in aerial combat, the IAF proved its superiority in no uncertain manner. The Indian Navy won a scintillating victory at sea. The Navy sank several Pakistani naval ships and vessels carrying warlike stores and ammunition. Its innovative use of missile boats in an offensive role intimidated the Pakistani Navy to the extent that it closed all its ships inside Karachi harbour and refused to come out and fight. The Indian Navy dominated the Arabian Sea to the extent that no merchant ship of any country could approach Karachi without permission from the Indian Government in faraway Delhithis too without a physical blockade. Indian casualties for a 14-day war were high: 2,998 killed, 11,293 wounded, and 896 missing, believed killed.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""It flew many more sorties than its opponent, with interdiction missions predominating, and the bulk of the Services attrition was the result of intensive anti-aircraft fire; in aerial combat, the IAF proved its superiority in no uncertain manner. The Indian Navy won a scintillating victory at sea. The Navy sank several Pakistani naval ships and vessels carrying warlike stores and ammunition. Its innovative use of missile boats in an offensive role intimidated the Pakistani Navy to the extent that it closed all its ships inside Karachi harbour and refused to come out and fight. The Indian Navy dominated the Arabian Sea to the extent that no merchant ship of any country could approach Karachi without permission from the Indian Government in faraway Delhithis too without a physical blockade. Indian casualties for a 14-day war were high: 2,998 killed, 11,293 wounded, and 896 missing, believed killed.""}"
indiaGate::11,0.0,indiaGate,"However, a shortage of troops to defend the newly captured areas forced the Indian Army to consolidate positions on the southern bank of the river. During these operations, Gilgit was handed over to Pakistan by British officers of the Gilgit Scouts, and non-Muslim elements of the garrison were massacred. Skarduan isolated outpostcould not be reinforced due to the paucity of available forces; after a heroic defence lasting many months, it was finally captured by the enemy, and all defenders were killed except the garrison commander. Kargil also fell to the raiders, placing Ladakh itself in jeopardy. To relieve Leh, the 77 Para Brigade advanced across Zojila Pass, with 1/5 Gorkha Rifles (Frontier Force), 4 Rajput, and 1 Patiala battalions. Zojila was cleared and Kargil recaptured, allowing the brigade to link up with the Leh garrison.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""However, a shortage of troops to defend the newly captured areas forced the Indian Army to consolidate positions on the southern bank of the river. During these operations, Gilgit was handed over to Pakistan by British officers of the Gilgit Scouts, and non-Muslim elements of the garrison were massacred. Skarduan isolated outpostcould not be reinforced due to the paucity of available forces; after a heroic defence lasting many months, it was finally captured by the enemy, and all defenders were killed except the garrison commander. Kargil also fell to the raiders, placing Ladakh itself in jeopardy. To relieve Leh, the 77 Para Brigade advanced across Zojila Pass, with 1/5 Gorkha Rifles (Frontier Force), 4 Rajput, and 1 Patiala battalions. Zojila was cleared and Kargil recaptured, allowing the brigade to link up with the Leh garrison.""}"
indiaGate::24,0.0,indiaGate,"All these factors emboldened Pakistan to attempt once more to annex Jammu & Kashmir by armed intervention. As a prelude to the main offensive, Pakistan launched a trial run in the Kutch region in April 1965. The aim was to gauge Indias preparedness for war, the quality of its political and military leadership, and the effectiveness of the weapons and equipment Pakistan had acquired from the USA. India was once again unprepared for conflict in this sector: the border was held only by police posts intended to prevent smuggling and illegal crossings. Consequently, Pakistan made substantial incursions. The UN intervened, and a ceasefire was agreed upon by both sides. While India adhered to the terms of the ceasefire agreement of 30 June 1965which prohibited the use of force to resolve bilateral disputesPakistan was already preparing for its next major offensive.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""All these factors emboldened Pakistan to attempt once more to annex Jammu & Kashmir by armed intervention. As a prelude to the main offensive, Pakistan launched a trial run in the Kutch region in April 1965. The aim was to gauge Indias preparedness for war, the quality of its political and military leadership, and the effectiveness of the weapons and equipment Pakistan had acquired from the USA. India was once again unprepared for conflict in this sector: the border was held only by police posts intended to prevent smuggling and illegal crossings. Consequently, Pakistan made substantial incursions. The UN intervened, and a ceasefire was agreed upon by both sides. While India adhered to the terms of the ceasefire agreement of 30 June 1965which prohibited the use of force to resolve bilateral disputesPakistan was already preparing for its next major offensive.""}"
indiaGate::30,0.0,indiaGate,"The offensive resulted in the near-total destruction of Pakistans armoured divisions. The Indian Army reached the outskirts of Lahorea formidable achievement in itself. Indian casualties numbered 3,342 killed in action. The Indian Navy was tasked with providing security to the Andaman and Nicobar Islands against a seaward threat from Indonesia. Intelligence reports indicated that a joint PakistanIndonesian strategy aimed to engage the Indian Navy on Indias west coast, thereby allowing Indonesia to capture the Nicobar chain of islands along the east coast. Consequently, the Navy was directed to defend the Andaman and Nicobar Islands on the eastern seaboard and refrain from offensive operations on the west coast. It was ordered not to cross the 24th parallel, which passes through Porbandar. The September 1965 conflict marked the first full-scale war involving the armed forces of post-independence India, and the services learned many lessons as a resultlessons that would serve them well in the 1971 war.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""The offensive resulted in the near-total destruction of Pakistans armoured divisions. The Indian Army reached the outskirts of Lahorea formidable achievement in itself. Indian casualties numbered 3,342 killed in action. The Indian Navy was tasked with providing security to the Andaman and Nicobar Islands against a seaward threat from Indonesia. Intelligence reports indicated that a joint PakistanIndonesian strategy aimed to engage the Indian Navy on Indias west coast, thereby allowing Indonesia to capture the Nicobar chain of islands along the east coast. Consequently, the Navy was directed to defend the Andaman and Nicobar Islands on the eastern seaboard and refrain from offensive operations on the west coast. It was ordered not to cross the 24th parallel, which passes through Porbandar. The September 1965 conflict marked the first full-scale war involving the armed forces of post-independence India, and the services learned many lessons as a resultlessons that would serve them well in the 1971 war.""}"
indiaGate::60,0.0,indiaGate,"Indias conduct of this mission became a model for other nations. Buoyed by that success, the UN accepted the Congos request for intervention following independence from Belgium. The rules of engagement were expanded to permit force to carry out the mandate, conduct humanitarian tasks, and counter mercenaries. Between July 1960 and June 1964, two Indian brigades took part; 36 Indian personnel were killed and 124 wounded. Captain G. S. Salaria of the 1st Gorkha Rifles was posthumously awarded the Param Vir Chakra, Indias highest gallantry award. United Nations operations in Cyprus, launched in 1964, saw three Indian Force CommandersLieutenant General P. S. Gyani, General K. S. Thimayya (who died in harness), and Major GeneralDewan Prem Chand also distinguished himself as Force Commander in UN operations in Namibia in 1989, overseeing that countrys transition to independence.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""Indias conduct of this mission became a model for other nations. Buoyed by that success, the UN accepted the Congos request for intervention following independence from Belgium. The rules of engagement were expanded to permit force to carry out the mandate, conduct humanitarian tasks, and counter mercenaries. Between July 1960 and June 1964, two Indian brigades took part; 36 Indian personnel were killed and 124 wounded. Captain G. S. Salaria of the 1st Gorkha Rifles was posthumously awarded the Param Vir Chakra, Indias highest gallantry award. United Nations operations in Cyprus, launched in 1964, saw three Indian Force CommandersLieutenant General P. S. Gyani, General K. S. Thimayya (who died in harness), and Major GeneralDewan Prem Chand also distinguished himself as Force Commander in UN operations in Namibia in 1989, overseeing that countrys transition to independence.""}"
indiaGate::65,0.0,indiaGate,"This exemplary conduct has secured India a significant role in international peace and security. To date, 156 Indian peacekeepers have made the supreme sacrifice in the cause of international peace. India Gate - The India Gate (formerly known as the All India War Memorial) is a war memorial located near the Rajpath (officially called Kartavya Path) on the eastern edge of New Delhis ceremonial axis. It commemorates 74,187 soldiers of the Indian Army who died between 1914 and 1921 in the First World Warin France, Flanders, Mesopotamia, Persia, East Africa, Gallipoli, and elsewhere in the Near and Far Eastand in the Third Anglo-Afghan War. The names of 13,300 servicemen, including some British soldiers and officers, are inscribed on the gate.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""This exemplary conduct has secured India a significant role in international peace and security. To date, 156 Indian peacekeepers have made the supreme sacrifice in the cause of international peace. India Gate - The India Gate (formerly known as the All India War Memorial) is a war memorial located near the Rajpath (officially called Kartavya Path) on the eastern edge of New Delhis ceremonial axis. It commemorates 74,187 soldiers of the Indian Army who died between 1914 and 1921 in the First World Warin France, Flanders, Mesopotamia, Persia, East Africa, Gallipoli, and elsewhere in the Near and Far Eastand in the Third Anglo-Afghan War. The names of 13,300 servicemen, including some British soldiers and officers, are inscribed on the gate.""}"
indiaGate::4,0.0,indiaGate,"The tribal fighters first struck Baramulla, burning the town and unleashing widespread violence, looting, and rape on 20 October. The State Forces, inadequate in number and equipment, were unable to repel this offensive and tribal forces made significant inroads, and Indian troops could intervene only after the State acceded to India. The 1st Sikh and 4 Kumaon battalions were air-lifted from Safdarjung Airfield, arriving just in time to halt the raiders at Badgamwhere Major Somnath Sharma was posthumously awarded Indias first Param Vir Chakra. At the Battle of Shelatang, Brigadier L. P. Sen, DSO, commander of the 161 Infantry Brigade, decimated the tribal attackers. Over a thousand were killed in the actions at Shelatang and Badgam. With Pattan and Baramulla secured, the threat to Srinagar was removed.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""The tribal fighters first struck Baramulla, burning the town and unleashing widespread violence, looting, and rape on 20 October. The State Forces, inadequate in number and equipment, were unable to repel this offensive and tribal forces made significant inroads, and Indian troops could intervene only after the State acceded to India. The 1st Sikh and 4 Kumaon battalions were air-lifted from Safdarjung Airfield, arriving just in time to halt the raiders at Badgamwhere Major Somnath Sharma was posthumously awarded Indias first Param Vir Chakra. At the Battle of Shelatang, Brigadier L. P. Sen, DSO, commander of the 161 Infantry Brigade, decimated the tribal attackers. Over a thousand were killed in the actions at Shelatang and Badgam. With Pattan and Baramulla secured, the threat to Srinagar was removed.""}"
indiaGate::42,0.0,indiaGate,"Naib Subedar Bana Singh was awarded the Param Vir Chakra, Indias highest decoration for courage in the face of the enemy. Since 1987, there have been several attempts to resolve the Siachen issue; however, talks have always stalled over the question of where the Line of Control extends from NJ 9842. Operation Pawan: The IPKF in Sri LankaGiven the close proximity of Sri Lanka to India, there was considerable interaction between the island nation and India in earlier times. The Sinhalese, who are the majority community, are believed to be descendants of settlers from Bihar and Orissa who colonised the area in the sixth century BC and converted to Buddhism in the third century BC due to the influence of Emperor Ashokas son, Mahendra. Sri Lanka today is a multiethnic, multicultural society, like most South Asian nations.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""Naib Subedar Bana Singh was awarded the Param Vir Chakra, Indias highest decoration for courage in the face of the enemy. Since 1987, there have been several attempts to resolve the Siachen issue; however, talks have always stalled over the question of where the Line of Control extends from NJ 9842. Operation Pawan: The IPKF in Sri LankaGiven the close proximity of Sri Lanka to India, there was considerable interaction between the island nation and India in earlier times. The Sinhalese, who are the majority community, are believed to be descendants of settlers from Bihar and Orissa who colonised the area in the sixth century BC and converted to Buddhism in the third century BC due to the influence of Emperor Ashokas son, Mahendra. Sri Lanka today is a multiethnic, multicultural society, like most South Asian nations.""}"
indiaGate::45,0.0,indiaGate,"The three main groups are the Sinhalese (mainly Buddhists), the Tamils (mostly Hindus), and the Muslims, who comprise seven percent of the population. The Sinhalese account for 78 percent of the population, while the Tamils make up about 13 percent. It was in the twelfth century that the Tamils established their own kingdom in northern Sri Lanka, which slowly spread along the eastern seaboard. When the European sea powersthe Portuguese, the Dutch, and the Britisharrived, they found three kingdoms on the island: a Sinhala kingdom based at Colombo dominating the west and south, a kingdom centred at Kandy, and a Tamil kingdom ruling the northeast from Jaffna. The British eventually unified the island under one rule. During British rule, Tamils made greater use of educational facilities and occupied most of the white- and blue-collar jobs.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""The three main groups are the Sinhalese (mainly Buddhists), the Tamils (mostly Hindus), and the Muslims, who comprise seven percent of the population. The Sinhalese account for 78 percent of the population, while the Tamils make up about 13 percent. It was in the twelfth century that the Tamils established their own kingdom in northern Sri Lanka, which slowly spread along the eastern seaboard. When the European sea powersthe Portuguese, the Dutch, and the Britisharrived, they found three kingdoms on the island: a Sinhala kingdom based at Colombo dominating the west and south, a kingdom centred at Kandy, and a Tamil kingdom ruling the northeast from Jaffna. The British eventually unified the island under one rule. During British rule, Tamils made greater use of educational facilities and occupied most of the white- and blue-collar jobs.""}"
indiaGate::69,0.0,indiaGate,"The ceremony was attended by officers and men of the Imperial Indian Army and Imperial Service Troops, the Commander-in-Chief, and Lord Chelmsford, the Viceroy. The Viceroy praised the stirring tales of individual heroism and hoped the memorial would inspire future generations to endure hardships with similar fortitude and valor. The Duke also read a message from the King, expressing his wish that this archway, at the heart of Indias capital, would keep alive the memory of the Indian Armys glorious sacrifice. Units represented at the ceremony included the Deccan Horse; 3rd Sappers and Miners; 6th Jat Light Infantry; 34th Sikh Pioneers; 39th Garhwal Rifles; 59th Scinde Rifles (Frontier Force); 117th Mahrattas; and 5th Gurkha Rifles.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""The ceremony was attended by officers and men of the Imperial Indian Army and Imperial Service Troops, the Commander-in-Chief, and Lord Chelmsford, the Viceroy. The Viceroy praised the stirring tales of individual heroism and hoped the memorial would inspire future generations to endure hardships with similar fortitude and valor. The Duke also read a message from the King, expressing his wish that this archway, at the heart of Indias capital, would keep alive the memory of the Indian Armys glorious sacrifice. Units represented at the ceremony included the Deccan Horse; 3rd Sappers and Miners; 6th Jat Light Infantry; 34th Sikh Pioneers; 39th Garhwal Rifles; 59th Scinde Rifles (Frontier Force); 117th Mahrattas; and 5th Gurkha Rifles.""}"
indiaGate::80,0.0,indiaGate,"Finally, in late 1968, the statue was moved to Coronation Park, where many colonial-era figures now reside. Plans to replace it with a Mahatma Gandhi statue under the canopy were discussed over the years but never realized. Subhas Chandra Bose StatueOn 21 January 2022, Prime Minister Narendra Modi announced that a statue of Netaji Subhas Chandra Bose would occupy the empty canopy. A 3Dholographic statue, inaugurated on 23 January 2022 (Parakram Diwas), was later replaced on 8 September 2022 by a permanent sculpture unveiled by the Prime Minister. Amar Jawan JyotiBeneath India Gates arch is the Amar Jawan JyotiFlame of the Immortal Soldiera black marble plinth bearing a reversed rifle topped by a war helmet and encircled by four eternal flames.",,,"{""chapterId"": ""indiaGate"", ""createdAt"": ""2025-07-02T08:56:28.417Z"", ""text"": ""Finally, in late 1968, the statue was moved to Coronation Park, where many colonial-era figures now reside. Plans to replace it with a Mahatma Gandhi statue under the canopy were discussed over the years but never realized. Subhas Chandra Bose StatueOn 21 January 2022, Prime Minister Narendra Modi announced that a statue of Netaji Subhas Chandra Bose would occupy the empty canopy. A 3Dholographic statue, inaugurated on 23 January 2022 (Parakram Diwas), was later replaced on 8 September 2022 by a permanent sculpture unveiled by the Prime Minister. Amar Jawan JyotiBeneath India Gates arch is the Amar Jawan JyotiFlame of the Immortal Soldiera black marble plinth bearing a reversed rifle topped by a war helmet and encircled by four eternal flames.""}"
